Column1,lat,long,address,closestMRTStation,distToMRTStation,timeToMRTStation,MRTStationsIn10km
1551,1.364241408,103.9550853,TAMPINES ST 45 492G,Tampines East,1.155,13.86666667,32
1552,1.349221002,103.9349143,TAMPINES ST 81 829,Tampines West,0.716,8.583333333,49
1553,1.346950818,103.9364162,TAMPINES ST 81 813,Tampines West,0.327,3.916666667,44
1554,1.346529142,103.9354537,TAMPINES ST 81 899,Tampines West,0.386,4.633333333,44
1555,1.348396484,103.9368087,TAMPINES ST 81 819,Tampines West,0.459,5.5,43
1556,1.351138337,103.9338631,TAMPINES ST 83 835,Tampines West,1.015,12.18333333,50
1557,1.346073025,103.9584323,SIMEI RD 164,Upper Changi,0.813,9.766666667,20
1558,1.345170371,103.9596759,SIMEI RD 160,Upper Changi,0.553,6.65,19
1559,1.344253486,103.9596028,SIMEI RD 158,Upper Changi,0.611,7.333333333,19
1560,1.343041576,103.9517634,SIMEI ST 1 256,Braddell,13.984,167.8,0
1561,1.347047142,103.9542535,SIMEI ST 1 126,Simei,0.716,8.6,23
1562,1.342257928,103.9501284,SIMEI ST 1 109,Simei,0.597,7.15,23
1563,1.341347247,103.9513551,SIMEI ST 1 102,Simei,0.462,5.55,23
1564,1.343109584,103.9495596,SIMEI ST 1 112,Simei,0.729,8.75,24
1565,1.343465123,103.9554482,SIMEI ST 4 234,Simei,0.323,3.883333333,20
1566,1.346481995,103.9416998,TAMPINES AVE 5 936,Tampines West,0.55,6.6,37
1567,1.354686683,103.9372845,TAMPINES AVE 5 861A,Tampines,0.843,10.11666667,52
1568,1.356182045,103.9576163,TAMPINES AVE 7 390,Tampines East,0.296,3.55,25
1569,1.348710101,103.9309634,TAMPINES AVE 8 891A,Tampines West,1.121,13.45,51
1570,1.355017991,103.9323174,TAMPINES AVE 8 869A,Tampines,1.485,17.81666667,40
1571,1.35485563,103.9327092,TAMPINES AVE 8 869B,Tampines,1.432,17.18333333,56
1572,1.35214023,103.930768,TAMPINES AVE 8 879,Tampines West,1.33,15.95,56
1573,1.362271539,103.9541857,TAMPINES AVE 9 491B,Tampines East,0.741,8.9,33
1574,1.360799228,103.9505734,TAMPINES AVE 9 496G,Tampines,1.293,15.51666667,12
1575,1.355682333,103.9444485,TAMPINES CTRL 1 501,Tampines,0.258,3.1,41
1576,1.356371924,103.9383845,TAMPINES CTRL 7 518A,Tampines,1.134,13.6,54
1577,1.356213389,103.9399605,TAMPINES CTRL 8 519C,Tampines,0.609,7.316666667,46
1578,1.348093125,103.9471776,TAMPINES ST 11 105,Bukit Batok,26.11,313.3166667,0
1579,1.349621514,103.9460007,TAMPINES ST 12 164,Tampines,0.832,9.983333333,34
1580,1.348801821,103.943691,TAMPINES ST 12 145,Tampines West,0.9,10.8,35
1581,1.352280922,103.9469116,TAMPINES ST 21 247,Tampines,0.668,8.016666667,34
1582,1.35500407,103.9471214,TAMPINES ST 21 240,Tampines,0.565,6.783333333,34
1583,1.35330603,103.9511443,TAMPINES ST 21 263,Tampines East,0.802,9.633333333,28
1584,1.355941247,103.9491704,TAMPINES ST 21 231,Braddell,13.831,165.9833333,0
1585,1.354038837,103.9465838,TAMPINES ST 21 242,Tampines,0.475,5.7,36
1586,1.349103845,103.9526282,TAMPINES ST 22 284,Tampines East,1.036,12.43333333,25
1587,1.348687161,103.9504503,TAMPINES ST 22 273,Simei,1.132,13.58333333,14
1588,1.349536679,103.9529882,TAMPINES ST 22 286,Tampines East,0.952,11.43333333,25
1589,1.355427534,103.9514472,TAMPINES ST 24 230C,Tampines East,0.584,7.016666667,32
1590,1.351880427,103.9631137,TAMPINES ST 33 347,Tampines East,1.348,16.18333333,19
1591,1.350698906,103.9575157,TAMPINES ST 33 321,Tampines East,0.878,10.53333333,23
1592,1.350875956,103.9581271,TAMPINES ST 33 322,Tampines East,0.96,11.51666667,22
1593,1.351590043,103.9583953,TAMPINES ST 33 323,Tampines East,0.856,10.28333333,19
1594,1.358067428,103.9605819,TAMPINES ST 34 367,Tampines East,0.742,8.9,22
1595,1.35768612,103.9606207,TAMPINES ST 34 365,Tampines East,0.715,8.583333333,22
1596,1.359811956,103.9465495,TAMPINES ST 41 414,Tampines,0.891,10.68333333,43
1597,1.357072711,103.9476016,TAMPINES ST 41 423,Tampines,0.66,7.933333333,37
1598,1.357928016,103.9530208,TAMPINES ST 42 450F,Tampines,1.386,16.63333333,15
1599,1.358302422,103.9506584,TAMPINES ST 42 445,Tampines East,0.739,8.866666667,34
1600,1.358252248,103.9583674,TAMPINES ST 45 497C,Tampines East,0.486,5.833333333,25
1601,1.358682997,103.9580245,TAMPINES ST 45 497B,Tampines East,0.562,6.75,25
1602,1.361113486,103.9595947,TAMPINES ST 45 498D,Tampines East,0.904,10.85,24
1603,1.356172537,103.9374799,TAMPINES ST 71 702,Tampines,0.908,10.9,31
1604,1.357989651,103.9374352,TAMPINES ST 71 709,Tampines,1.024,12.28333333,52
1605,1.356313499,103.9354839,TAMPINES ST 71 727,Tampines,1.134,13.6,54
1606,1.3570067,103.9340993,TAMPINES ST 71 731,Tampines,1.365,16.36666667,54
1607,1.360051901,103.9371429,TAMPINES ST 71 714,Tampines,1.207,14.48333333,52
1608,1.358812188,103.9352127,TAMPINES ST 72 717,Tampines,1.34,16.06666667,23
1609,1.347635077,103.9366956,TAMPINES ST 81 817,Tampines West,0.366,4.383333333,42
1610,1.350596555,103.9375503,TAMPINES ST 82 842D,Tampines West,0.594,7.133333333,46
1611,1.355063846,103.935733,TAMPINES ST 83 864,Tampines,1.049,12.58333333,54
1612,1.35511312,103.9340464,TAMPINES ST 83 867,Braddell,11.832,141.9833333,0
1613,1.354403476,103.9327023,TAMPINES ST 84 871,Tampines,1.41,16.91666667,56
1614,1.356709003,103.9313853,TAMPINES ST 86 871C,Tampines,1.599,19.18333333,57
1615,1.343565659,103.959402,SIMEI LANE 167A,Simei,0.94,11.28333333,11
1616,1.342738696,103.9589763,SIMEI LANE 168A,Upper Changi,0.655,7.866666667,19
1617,1.34600509,103.9592006,SIMEI RD 163,Simei,0.906,10.88333333,11
1618,1.344699451,103.9582101,SIMEI RD 155,Simei,0.663,7.95,19
1619,1.343849105,103.9504375,SIMEI ST 1 114,Simei,0.603,7.233333333,24
1620,1.345888762,103.9560258,SIMEI ST 1 149,Simei,0.647,7.766666667,19
1621,1.345571773,103.9524981,SIMEI ST 1 122,Simei,0.486,5.833333333,23
1622,1.346196706,103.9571053,SIMEI ST 1 150,Simei,0.722,8.666666667,20
1623,1.343019541,103.9510074,SIMEI ST 1 108,Simei,0.512,6.15,24
1624,1.344848328,103.9555538,SIMEI ST 2 145,Simei,0.462,5.533333333,20
1625,1.343811391,103.9545032,SIMEI ST 5 244,Simei,0.262,3.133333333,22
1626,1.355631541,103.9579533,TAMPINES AVE 7 391,Tampines East,0.385,4.616666667,24
1627,1.355192673,103.9574738,TAMPINES AVE 7 392,Braddell,14.486,173.8333333,0
1628,1.351326082,103.9314788,TAMPINES AVE 8 880,Tampines West,1.179,14.15,53
1629,1.359370987,103.9383786,TAMPINES CTRL 7 523A,Tampines,0.999,12,51
1630,1.356369671,103.938988,TAMPINES CTRL 7 518C,Tampines,0.797,9.566666667,48
1631,1.356369681,103.9386691,TAMPINES CTRL 7 518B,Tampines,0.8,9.6,51
1632,1.345786133,103.9503216,TAMPINES ST 11 126,Simei,0.95,11.4,10
1633,1.347539186,103.9476754,TAMPINES ST 11 106,Tampines,1.186,14.25,30
1634,1.349259623,103.9458595,TAMPINES ST 12 165,Tampines,0.845,10.13333333,16
1635,1.350599566,103.9540481,TAMPINES ST 22 294,Tampines East,0.77,9.25,25
1636,1.346292294,103.9516861,TAMPINES ST 22 279,Simei,0.742,8.916666667,26
1637,1.354960044,103.958521,TAMPINES ST 32 385,Tampines East,0.54,6.483333333,24
1638,1.352413463,103.9558713,TAMPINES ST 32 305,Tampines East,0.543,6.533333333,26
1639,1.355286796,103.9583185,TAMPINES ST 32 388,Tampines East,0.49,5.883333333,24
1640,1.354018643,103.9580526,TAMPINES ST 32 384,Tampines East,0.58,6.966666667,25
1641,1.355881693,103.9616385,TAMPINES ST 34 359,Tampines East,0.882,10.58333333,22
1642,1.35735402,103.9539138,TAMPINES ST 42 455,Tampines East,0.322,3.866666667,29
1643,1.362498954,103.9552513,TAMPINES ST 45 491E,Tampines East,0.771,9.25,30
1644,1.363683141,103.9549925,TAMPINES ST 45 494H,Tampines East,1.069,12.83333333,23
1645,1.356878479,103.9377392,TAMPINES ST 71 703,Tampines,1.002,12.03333333,51
1646,1.35955697,103.9370318,TAMPINES ST 71 715,Tampines,1.193,14.31666667,52
1647,1.358944782,103.9371609,TAMPINES ST 71 712,Tampines,1.138,13.66666667,52
1648,1.359388944,103.9360708,TAMPINES ST 72 720,Tampines,1.294,15.53333333,53
1649,1.354684946,103.9357372,TAMPINES ST 83 864A,Tampines,1.035,12.41666667,53
1650,1.356087002,103.9317522,TAMPINES ST 86 870A,Tampines,1.56,18.71666667,57
1651,1.347495105,103.9407628,TAMPINES ST 91 922,Tampines,1.086,13.03333333,14
1652,1.346014252,103.9409852,TAMPINES ST 91 926,Tampines West,0.456,5.483333333,37
1653,1.355460347,103.9375956,TAMPINES AVE 5 860,Tampines,0.865,10.38333333,52
1654,1.35138611,103.9437646,TAMPINES ST 12 151,Tampines,0.508,6.1,26
1655,1.353356111,103.9595315,TAMPINES ST 32 330,Tampines East,0.799,9.6,23
1656,1.352389515,103.9610416,TAMPINES ST 32 334,Tampines East,1.068,12.81666667,22
1657,1.35330429,103.957435,TAMPINES ST 33 311,Tampines East,0.593,7.116666667,25
1658,1.359264167,103.959504,TAMPINES ST 45 497J,Tampines East,0.66,7.916666667,24
1659,1.348597178,103.9325463,TAMPINES ST 81 896A,Tampines,1.752,21.03333333,11
1660,1.348604201,103.9319221,TAMPINES ST 81 894,Tampines West,0.94,11.3,50
1661,1.353090063,103.9322429,TAMPINES ST 84 874A,Tampines West,1.383,16.58333333,56
1662,1.33913569,103.8455629,LOR 2 TOA PAYOH 120,Braddell,0.357,4.283333333,79
1663,1.336456834,103.852111,LOR 5 TOA PAYOH 61,Braddell,0.945,11.33333333,81
1664,1.338306908,103.8428428,LOR 1 TOA PAYOH 131B,Braddell,0.9,10.8,26
1665,1.340940348,103.8443059,LOR 1 TOA PAYOH 114,Braddell,0.393,4.716666667,75
1666,1.338331334,103.8457371,LOR 1 TOA PAYOH 125,Braddell,0.354,4.25,79
1667,1.331725998,103.8427995,LOR 1 TOA PAYOH 169,Toa Payoh,0.762,9.15,72
1668,1.340631407,103.8443052,LOR 1 TOA PAYOH 115,Braddell,0.382,4.583333333,76
1669,1.339564005,103.8485857,LOR 1 TOA PAYOH 100,Braddell,0.3,3.6,79
1670,1.337377352,103.842656,LOR 1 TOA PAYOH 130B,Braddell,0.932,11.18333333,71
1671,1.33143429,103.8451194,LOR 1 TOA PAYOH 158,Toa Payoh,0.433,5.2,31
1672,1.340472872,103.8461425,LOR 2 TOA PAYOH 116,Braddell,0.159,1.9,76
1673,1.338624065,103.8483798,LOR 3 TOA PAYOH 96,Braddell,0.431,5.166666667,77
1674,1.334180885,103.8527069,LOR 4 TOA PAYOH 69,Toa Payoh,0.835,10.01666667,72
1675,1.338890722,103.8489933,LOR 4 TOA PAYOH 95,Braddell,0.412,4.933333333,81
1676,1.333690127,103.8688106,POTONG PASIR AVE 1 102,Potong Pasir,0.396,4.75,88
1677,1.336055939,103.8635995,POTONG PASIR AVE 1 113,Potong Pasir,1.016,12.2,84
1678,1.332373178,103.8661652,POTONG PASIR AVE 2 145,Potong Pasir,0.558,6.683333333,87
1679,1.333355962,103.8488657,TOA PAYOH CTRL 183,Toa Payoh,0.274,3.283333333,78
1680,1.342314814,103.8465089,TOA PAYOH NTH 206,Braddell,0.414,4.966666667,76
1681,1.342382311,103.8455981,TOA PAYOH NTH 207,Braddell,0.39,4.683333333,76
1682,1.338439874,103.8433901,LOR 1 TOA PAYOH 131A,Braddell,0.843,10.11666667,72
1683,1.334167085,103.8458911,LOR 2 TOA PAYOH 152,Toa Payoh,0.39,4.683333333,75
1684,1.334664095,103.8464514,LOR 2 TOA PAYOH 146,Toa Payoh,0.389,4.666666667,77
1685,1.334546832,103.8450777,LOR 2 TOA PAYOH 147,Toa Payoh,0.582,7,73
1686,1.335969764,103.8497768,LOR 4 TOA PAYOH 81B,Toa Payoh,0.74,8.883333333,79
1687,1.342621808,103.8569718,LOR 8 TOA PAYOH 221,Braddell,1.404,16.85,83
1688,1.341672927,103.8510078,TOA PAYOH NTH 200,Braddell,0.562,6.75,82
1689,1.336264089,103.8456262,LOR 1A TOA PAYOH 138B,Toa Payoh,0.603,7.233333333,77
1690,1.335884354,103.8439913,LOR 2 TOA PAYOH 143,Toa Payoh,0.792,9.516666667,73
1691,1.339162623,103.8462435,LOR 2 TOA PAYOH 121,Braddell,0.266,3.2,79
1692,1.337176514,103.8525431,LOR 5 TOA PAYOH 50,Braddell,0.898,10.76666667,81
1693,1.34247206,103.8541787,LOR 8 TOA PAYOH 216,Braddell,1.046,12.56666667,84
1694,1.33493172,103.866125,POTONG PASIR AVE 1 122,Potong Pasir,0.685,8.233333333,88
1695,1.334660579,103.8485778,TOA PAYOH CTRL 79C,Toa Payoh,0.492,5.916666667,78
1696,1.340273516,103.852085,LOR 1 TOA PAYOH 236,Braddell,0.64,7.683333333,83
1697,1.33901613,103.8474494,LOR 2 TOA PAYOH 99C,Braddell,0.295,3.533333333,72
1698,1.438099633,103.8044299,WOODLANDS AVE 6 693C,Woodlands,2.339,28.06666667,7
1699,1.448678907,103.8007708,WOODLANDS CRES 780A,Sembawang,2.548,30.58333333,7
1700,1.430501737,103.7976829,WOODLANDS DR 16 573C,Woodlands,1.763,21.15,8
1701,1.438602584,103.8050912,WOODLANDS DR 62 694D,Woodlands,2.502,30.01666667,7
1702,1.439938288,103.7766948,MARSILING DR 2,Woodlands,1.387,16.65,20
1703,1.445407296,103.7733698,MARSILING DR 206,Marsiling,1.843,22.11666667,18
1704,1.442072976,103.776354,MARSILING DR 6,Woodlands,1.492,17.9,18
1705,1.444215877,103.7740272,MARSILING DR 204,Marsiling,1.756,21.06666667,18
1706,1.443151211,103.7751648,MARSILING DR 202,Woodlands,1.756,21.06666667,18
1707,1.442559074,103.7724055,MARSILING DR 30,Marsiling,1.46,17.51666667,20
1708,1.441505331,103.7721316,MARSILING DR 24,Marsiling,1.325,15.9,20
1709,1.440514129,103.7786216,MARSILING LANE 12,Woodlands,1.123,13.46666667,18
1710,1.441096275,103.7792761,MARSILING LANE 13,Woodlands,1.105,13.26666667,18
1711,1.439043209,103.7781097,MARSILING RD 180A,Woodlands,1.172,14.06666667,19
1712,1.438482923,103.7795248,MARSILING RISE 125,Woodlands,0.955,11.46666667,18
1713,1.430583438,103.7908458,WOODLANDS AVE 1 570A,Woodlands,1.12,13.45,10
1714,1.430375738,103.7899279,WOODLANDS AVE 1 571C,Woodlands,1.147,13.76666667,11
1715,1.438781764,103.8037078,WOODLANDS AVE 6 693A,Woodlands,2.287,27.43333333,7
1716,1.438506059,103.8042506,WOODLANDS AVE 6 693B,Woodlands,2.33,27.95,7
1717,1.42968121,103.7972198,WOODLANDS DR 16 574B,Woodlands,2.174,26.08333333,8
1718,1.437202545,103.7943509,WOODLANDS DR 50 887B,Woodlands,1.132,13.56666667,8
1719,1.43905184,103.8043957,WOODLANDS DR 62 694A,Woodlands,2.369,28.43333333,7
1720,1.445521223,103.8048541,WOODLANDS RISE 784B,Sembawang,2.258,27.1,7
1721,1.43576275,103.77403,WOODLANDS ST 13 148,Marsiling,0.483,5.8,22
1722,1.435763817,103.772798,WOODLANDS ST 13 149,Marsiling,0.58,6.95,23
1723,1.431508881,103.7774003,WOODLANDS ST 31 319,Marsiling,0.507,6.083333333,23
1724,1.441310594,103.7920656,WOODLANDS ST 82 849,Woodlands,1.031,12.38333333,8
1725,1.442790976,103.7737066,MARSILING DR 28,Marsiling,1.618,19.41666667,19
1726,1.439726946,103.775383,MARSILING DR 5,Marsiling,1.301,15.6,20
1727,1.44310219,103.7733665,MARSILING DR 29,Marsiling,1.627,19.51666667,20
1728,1.440084796,103.7752007,MARSILING DR 5A,Marsiling,1.418,17.01666667,20
1729,1.441085877,103.7777812,MARSILING LANE 12C,Woodlands,1.28,15.36666667,16
1730,1.432282258,103.7867144,WOODLANDS AVE 1 371,Woodlands,0.7,8.416666667,15
1731,1.430459509,103.7820031,WOODLANDS AVE 1 336,Marsiling,1.073,12.88333333,20
1732,1.445384015,103.795976,WOODLANDS AVE 6 763,Woodlands,1.896,22.76666667,7
1733,1.445548431,103.7994045,WOODLANDS AVE 6 722,Woodlands,2.092,25.11666667,7
1734,1.442101227,103.8022733,WOODLANDS AVE 6 792,Woodlands,2.063,24.76666667,7
1735,1.441921568,103.8001355,WOODLANDS AVE 6 719,Woodlands,1.913,22.96666667,7
1736,1.445372524,103.7989678,WOODLANDS AVE 6 723,Woodlands,2.023,24.28333333,7
1737,1.442796647,103.8028573,WOODLANDS AVE 6 790,Woodlands,2.184,26.21666667,7
1738,1.433485373,103.8011804,WOODLANDS AVE 6 627,Woodlands,2.047,24.56666667,8
1739,1.444046618,103.7974897,WOODLANDS CIRCLE 738,Woodlands,1.783,21.41666667,8
1740,1.442834284,103.795937,WOODLANDS CIRCLE 744,Woodlands,1.557,18.7,8
1741,1.445899752,103.796914,WOODLANDS CIRCLE 765,Woodlands,2.02,24.25,7
1742,1.443892018,103.7979498,WOODLANDS CIRCLE 734,Woodlands,1.779,21.36666667,8
1743,1.443678791,103.799836,WOODLANDS CIRCLE 727,Woodlands,2.019,24.25,7
1744,1.443347427,103.7982918,WOODLANDS CIRCLE 732,Woodlands,1.77,21.25,8
1745,1.442533302,103.7977062,WOODLANDS CIRCLE 730,Woodlands,1.699,20.4,8
1746,1.448173952,103.8030354,WOODLANDS CRES 782D,Sembawang,2.698,32.38333333,7
1747,1.448119959,103.8019458,WOODLANDS CRES 780D,Sembawang,2.569,30.83333333,7
1748,1.448069641,103.7997626,WOODLANDS CRES 776,Woodlands,2.364,28.38333333,7
1749,1.433800341,103.7938931,WOODLANDS DR 14 522,Woodlands,1.289,15.46666667,8
1750,1.433716,103.7933262,WOODLANDS DR 14 521,Woodlands,1.191,14.28333333,10
1751,1.434686375,103.7904532,WOODLANDS DR 14 515,Woodlands,0.814,9.783333333,12
1752,1.433829949,103.7916798,WOODLANDS DR 14 517,Woodlands,0.967,11.6,12
1753,1.433452957,103.788654,WOODLANDS DR 14 511,Woodlands,0.685,8.233333333,12
1754,1.433235129,103.7939883,WOODLANDS DR 14 523,Woodlands,1.293,15.51666667,8
1755,1.431281034,103.7980182,WOODLANDS DR 16 573A,Woodlands,1.837,22.05,8
1756,1.430840725,103.7977702,WOODLANDS DR 16 573B,Woodlands,1.796,21.56666667,8
1757,1.430162312,103.7929876,WOODLANDS DR 16 547,Woodlands,1.413,16.96666667,8
1758,1.430091918,103.7974883,WOODLANDS DR 16 574A,Woodlands,2.172,26.06666667,8
1759,1.427666799,103.794644,WOODLANDS DR 16 588,Woodlands,1.769,21.25,8
1760,1.428619044,103.7930933,WOODLANDS DR 16 544,Woodlands,1.5,18.01666667,8
1761,1.428236646,103.7926869,WOODLANDS DR 16 540,Woodlands,1.496,17.96666667,8
1762,1.429657857,103.7925829,WOODLANDS DR 16 537,Woodlands,1.387,16.65,8
1763,1.430961964,103.7965447,WOODLANDS DR 16 577,Woodlands,1.684,20.2,8
1764,1.439756112,103.7961572,WOODLANDS DR 40 705,Woodlands,1.334,16.01666667,8
1765,1.438650317,103.7965172,WOODLANDS DR 42 601,Woodlands,1.343,16.1,8
1766,1.437192165,103.7938909,WOODLANDS DR 50 887A,Woodlands,1.068,12.81666667,8
1767,1.4356383,103.7894593,WOODLANDS DR 50 894D,Woodlands,0.632,7.583333333,12
1768,1.436569856,103.7952613,WOODLANDS DR 50 899C,Woodlands,1.249,14.98333333,8
1769,1.437781273,103.7920795,WOODLANDS DR 50 889D,Woodlands,0.866,10.38333333,10
1770,1.436051363,103.7939984,WOODLANDS DR 50 897B,Woodlands,1.158,13.88333333,8
1771,1.437562342,103.7933202,WOODLANDS DR 50 889A,Woodlands,1.04,12.48333333,8
1772,1.433436771,103.7980554,WOODLANDS DR 52 619,Woodlands,1.649,19.8,8
1773,1.433426062,103.79886,WOODLANDS DR 52 620,Woodlands,1.748,20.96666667,8
1774,1.432281699,103.795797,WOODLANDS DR 53 555,Woodlands,1.536,18.43333333,8
1775,1.447472825,103.7977161,WOODLANDS DR 60 773,Woodlands,2.185,26.23333333,7
1776,1.446463334,103.7987376,WOODLANDS DR 60 770,Woodlands,2.133,25.61666667,7
1777,1.44723371,103.7981853,WOODLANDS DR 60 772,Woodlands,2.263,27.16666667,7
1778,1.44568799,103.800694,WOODLANDS DR 60 786B,Woodlands,2.312,27.76666667,7
1779,1.440746753,103.8031394,WOODLANDS DR 62 683D,Woodlands,2.166,25.98333333,7
1780,1.439139299,103.8049768,WOODLANDS DR 62 694B,Woodlands,2.466,29.58333333,7
1781,1.438822731,103.8057142,WOODLANDS DR 62 694C,Woodlands,2.555,30.65,7
1782,1.440239814,103.7979326,WOODLANDS DR 70 709,Woodlands,1.568,18.83333333,8
1783,1.439814551,103.8060413,WOODLANDS DR 73 691C,Sembawang,2.4,28.81666667,7
1784,1.440299614,103.8058925,WOODLANDS DR 73 691B,Sembawang,2.415,29,7
1785,1.441131263,103.8051481,WOODLANDS DR 73 684A,Sembawang,2.129,25.56666667,7
1786,1.442165494,103.8080407,WOODLANDS DR 75 690E,Sembawang,1.89,22.68333333,7
1787,1.438935937,103.8009625,WOODLANDS RING RD 649,Woodlands,1.931,23.16666667,7
1788,1.436909085,103.8015994,WOODLANDS RING RD 644,Woodlands,2.144,25.73333333,7
1789,1.437414045,103.7982576,WOODLANDS RING RD 655,Woodlands,1.659,19.9,8
1790,1.438012808,103.7976719,WOODLANDS RING RD 665,Woodlands,1.515,18.18333333,8
1791,1.44741684,103.8037415,WOODLANDS RISE 783A,Sembawang,2.688,32.26666667,7
1792,1.446269454,103.8054317,WOODLANDS RISE 785B,Sembawang,1.745,20.95,7
1793,1.445582898,103.8055925,WOODLANDS RISE 785D,Sembawang,2.247,26.96666667,7
1794,1.446607632,103.803605,WOODLANDS RISE 783C,Sembawang,2.431,29.18333333,7
1795,1.434687161,103.7754301,WOODLANDS ST 13 154,Marsiling,0.399,4.783333333,23
1796,1.430688092,103.775652,WOODLANDS ST 31 312,Marsiling,0.394,4.733333333,23
1797,1.429725201,103.7805794,WOODLANDS ST 32 335,Marsiling,0.972,11.66666667,22
1798,1.426982263,103.7746927,WOODLANDS ST 41 437,Marsiling,0.884,10.61666667,22
1799,1.427293025,103.7748594,WOODLANDS ST 41 424,Marsiling,0.826,9.916666667,22
1800,1.442667936,103.7881391,WOODLANDS ST 81 810,Woodlands,0.974,11.68333333,10
1801,1.443437705,103.7922554,WOODLANDS ST 82 842,Woodlands,1.316,15.78333333,8
1802,1.44314929,103.7930551,WOODLANDS ST 82 843,Woodlands,1.341,16.1,8
1803,1.440498828,103.7932871,WOODLANDS ST 83 856,Woodlands,1.1,13.2,8
1804,1.439792923,103.7930674,WOODLANDS ST 83 854,Woodlands,1.002,12.03333333,8
1805,1.445541762,103.7717092,MARSILING DR 37,Marsiling,1.71,20.51666667,19
1806,1.432942401,103.7867325,WOODLANDS AVE 1 368,Woodlands,0.621,7.45,14
1807,1.434322762,103.7958443,WOODLANDS AVE 4 616,Woodlands,1.415,16.98333333,8
1808,1.439983666,103.8012931,WOODLANDS AVE 6 678,Woodlands,1.94,23.28333333,7
1809,1.446027317,103.796072,WOODLANDS AVE 6 762,Woodlands,1.906,22.88333333,8
1810,1.445793293,103.7954527,WOODLANDS AVE 6 758,Woodlands,1.826,21.93333333,8
1811,1.442837648,103.7968141,WOODLANDS CIRCLE 736,Woodlands,1.584,19.01666667,8
1812,1.445090029,103.7941989,WOODLANDS CIRCLE 751,Woodlands,1.629,19.56666667,8
1813,1.44492134,103.8022971,WOODLANDS CRES 787E,Sembawang,2.36,28.31666667,7
1814,1.448051539,103.8027088,WOODLANDS CRES 782E,Sembawang,2.641,31.7,7
1815,1.431769244,103.7909352,WOODLANDS DR 14 507,Woodlands,1.04,12.48333333,12
1816,1.434597813,103.7896726,WOODLANDS DR 14 514,Woodlands,0.726,8.716666667,12
1817,1.432982423,103.7910633,WOODLANDS DR 14 504,Woodlands,0.989,11.86666667,12
1818,1.42861439,103.794718,WOODLANDS DR 16 586,Woodlands,1.707,20.48333333,8
1819,1.430140406,103.7958352,WOODLANDS DR 16 582,Woodlands,1.648,19.78333333,8
1820,1.428446579,103.7952889,WOODLANDS DR 16 587,Woodlands,1.805,21.66666667,8
1821,1.427745413,103.7951275,WOODLANDS DR 16 589,Woodlands,1.826,21.93333333,8
1822,1.431856856,103.7953059,WOODLANDS DR 44 552,Woodlands,1.553,18.63333333,8
1823,1.437269186,103.7904324,WOODLANDS DR 50 892A,Woodlands,0.68,8.15,12
1824,1.436467556,103.7930726,WOODLANDS DR 50 896A,Woodlands,1.032,12.38333333,10
1825,1.438282212,103.7932165,WOODLANDS DR 50 890A,Woodlands,1.032,12.38333333,8
1826,1.434356182,103.7986196,WOODLANDS DR 52 622,Woodlands,1.809,21.71666667,8
1827,1.43341655,103.8000127,WOODLANDS DR 52 625B,Woodlands,1.884,22.61666667,8
